name,target,equipment,Level,gym,home,goal,bodyPart,type,sets,cluster
Incline Front Barbell Raise - Gethin Variation,delts,barbell,Intermediate,1,0,Gain Muscle,shoulders,weight,4,6
Barbell Front Raise - Gethin Variation,delts,barbell,Intermediate,1,0,Gain Muscle,shoulders,weight,5,6
Single-arm barbell lateral raise,delts,barbell,Intermediate,1,0,Gain Muscle,shoulders,weight,3,6
AM Upright Row,delts,barbell,Intermediate,1,0,Gain Muscle,shoulders,weight,3,6
AM Barbell Shoulder Press,delts,barbell,Intermediate,1,0,Gain Muscle,shoulders,weight,5,6
Standing barbell shoulder press,delts,barbell,Intermediate,1,0,Gain Muscle,shoulders,weight,3,6
King Maker Barbell Thruster,delts,barbell,Intermediate,1,0,Gain Muscle,shoulders,weight,5,6
Single-arm incline cable cross-over,delts,barbell,Intermediate,1,0,Gain Muscle,shoulders,weight,3,6
Barbell bear complex,delts,barbell,Intermediate,1,0,Gain Muscle,shoulders,weight,5,6
30 Shoulders Barbell Shrug,delts,barbell,Intermediate,1,0,Gain Muscle,shoulders,weight,5,6
30 Shoulders Incline Face-Up Straight-Bar Front Raise,delts,barbell,Intermediate,1,0,Gain Muscle,shoulders,weight,4,6
30 Shoulders Seated Dumbbell Shoulder Press,delts,barbell,Intermediate,1,0,Gain Muscle,shoulders,weight,3,6
30 Shoulders Standing Behind-The-Head Shoulder Press,delts,barbell,Intermediate,1,0,Gain Muscle,shoulders,weight,3,6
30 Shoulders Standing Barbell Press,delts,barbell,Intermediate,1,0,Gain Muscle,shoulders,weight,3,6
FYR2 Wide Overhead Press,delts,barbell,Intermediate,1,0,Gain Muscle,shoulders,weight,5,6
Single-arm kettlebell push-press,delts,kettlebell,Intermediate,1,0,Gain Muscle,shoulders,weight,5,6
Two-Arm Kettlebell Military Press,delts,kettlebell,Beginner,1,0,Gain Muscle,shoulders,weight,4,20
Alternating Kettlebell Press,delts,kettlebell,Beginner,1,0,Gain Muscle,shoulders,weight,5,20
Single-arm kettlebell snatch,delts,kettlebell,Intermediate,1,0,Gain Muscle,shoulders,weight,5,6
Single-arm kettlebell clean and jerk,delts,kettlebell,Intermediate,1,0,Gain Muscle,shoulders,weight,3,6
Kettlebell pirate ship,delts,kettlebell,Intermediate,1,0,Gain Muscle,shoulders,weight,5,6
Two-Arm Kettlebell Clean,delts,kettlebell,Beginner,1,0,Gain Muscle,shoulders,weight,3,20
Double Kettlebell Push Press,delts,kettlebell,Intermediate,1,0,Gain Muscle,shoulders,weight,3,6
Kettlebell Seated Press,delts,kettlebell,Beginner,1,0,Gain Muscle,shoulders,weight,3,20
Double Kettlebell Jerk,delts,kettlebell,Beginner,1,0,Gain Muscle,shoulders,weight,4,20
Kettlebell Arnold Press,delts,kettlebell,Beginner,1,0,Gain Muscle,shoulders,weight,5,20
Double-kettlebell windmill,delts,kettlebell,Intermediate,1,0,Gain Muscle,shoulders,weight,3,6
One-Arm Kettlebell Split Snatch,delts,kettlebell,Beginner,1,0,Gain Muscle,shoulders,weight,5,20
One-Arm Kettlebell Para Press,delts,kettlebell,Beginner,1,0,Gain Muscle,shoulders,weight,5,20
One-Arm Kettlebell Split Jerk,delts,kettlebell,Beginner,1,0,Gain Muscle,shoulders,weight,4,20
One-Arm Kettlebell Military Press To The Side,delts,kettlebell,Beginner,1,0,Gain Muscle,shoulders,weight,4,20
One-Arm Kettlebell Jerk,delts,kettlebell,Beginner,1,0,Gain Muscle,shoulders,weight,5,20
Double Kettlebell Snatch,delts,kettlebell,Beginner,1,0,Gain Muscle,shoulders,weight,5,20
Two-Arm Kettlebell Jerk,delts,kettlebell,Beginner,1,0,Gain Muscle,shoulders,weight,5,20
FYR Kettlebell Power Clean,delts,kettlebell,Intermediate,1,0,Gain Muscle,shoulders,weight,3,6
Kettlebell upright row,delts,kettlebell,Intermediate,1,0,Gain Muscle,shoulders,weight,3,6
Kettlebell upright row and press,delts,kettlebell,Intermediate,1,0,Gain Muscle,shoulders,weight,5,6
Single-arm kettlebell thruster,delts,kettlebell,Intermediate,1,0,Gain Muscle,shoulders,weight,3,6
Double-kettlebell shoulder press,delts,kettlebell,Intermediate,1,0,Gain Muscle,shoulders,weight,4,6
Double-kettlebell push-press,delts,kettlebell,Intermediate,1,0,Gain Muscle,shoulders,weight,3,6
HM Kettlebell Windmill,delts,kettlebell,Intermediate,1,0,Gain Muscle,shoulders,weight,3,6
HM Kettlebell Z-Press,delts,kettlebell,Intermediate,1,0,Gain Muscle,shoulders,weight,5,6
Taylor Half-Kneeling Kettlebell Halo,delts,kettlebell,Intermediate,1,0,Gain Muscle,shoulders,weight,4,6
Taylor Towel Kettlebell Farmer's Walk,delts,kettlebell,Intermediate,1,0,Gain Muscle,shoulders,weight,4,6
FYR2 Double-Kettlebell Alternating Press,delts,kettlebell,Intermediate,1,0,Gain Muscle,shoulders,weight,3,6
FYR2 Double-Kettlebell Thruster,delts,kettlebell,Intermediate,1,0,Gain Muscle,shoulders,weight,4,6
FYR2 Half-Kneeling Kettlebell Clean,delts,kettlebell,Intermediate,1,0,Gain Muscle,shoulders,weight,3,6
FYR2 Kettlebell Clean and Press,delts,kettlebell,Intermediate,1,0,Gain Muscle,shoulders,weight,3,6
FYR2 Kettlebell High Pull to Overhead Press,delts,kettlebell,Intermediate,1,0,Gain Muscle,shoulders,weight,5,6
FYR2 Kettlebell Swing Clean and Press,delts,kettlebell,Intermediate,1,0,Gain Muscle,shoulders,weight,4,6
FYR2 Single-Arm Kettlebell Press,delts,kettlebell,Intermediate,1,0,Gain Muscle,shoulders,weight,4,6
FYR2 Ascending-Rep High-Pull-Press Complex,delts,kettlebell,Intermediate,1,0,Gain Muscle,shoulders,weight,3,6
Dumbbell front raise to lateral raise,delts,dumbbell,Intermediate,1,1,Gain Muscle,shoulders,weight,5,6
Single-arm palm-in dumbbell shoulder press,delts,dumbbell,Intermediate,1,1,Gain Muscle,shoulders,weight,3,6
Standing palms-in shoulder press,delts,dumbbell,Intermediate,1,1,Gain Muscle,shoulders,weight,4,6
Seated Dumbbell Press,delts,dumbbell,Intermediate,1,1,Gain Muscle,shoulders,weight,5,6
Standing dumbbell shoulder press,delts,dumbbell,Intermediate,1,1,Gain Muscle,shoulders,weight,4,6
Single-arm lateral raise,delts,dumbbell,Intermediate,1,1,Gain Muscle,shoulders,weight,5,6
Power Partials,delts,dumbbell,Beginner,1,1,Gain Muscle,shoulders,weight,4,20
Incline dumbbell reverse fly,delts,dumbbell,Intermediate,1,1,Gain Muscle,shoulders,weight,4,6
Overhead dumbbell front raise,delts,dumbbell,Intermediate,1,1,Gain Muscle,shoulders,weight,3,6
Seated dumbbell shoulder press,delts,dumbbell,Intermediate,1,1,Gain Muscle,shoulders,weight,5,6
Alternating standing shoulder press,delts,dumbbell,Intermediate,1,1,Gain Muscle,shoulders,weight,3,6
Single-arm incline rear delt raise,delts,dumbbell,Intermediate,1,1,Gain Muscle,shoulders,weight,3,6
Alternating dumbbell front raise,delts,dumbbell,Intermediate,1,1,Gain Muscle,shoulders,weight,3,6
Alternating Deltoid Raise,delts,dumbbell,Intermediate,1,1,Gain Muscle,shoulders,weight,3,6
Single-dumbbell front raise,delts,dumbbell,Intermediate,1,1,Gain Muscle,shoulders,weight,5,6
Arnold press,delts,dumbbell,Intermediate,1,1,Gain Muscle,shoulders,weight,4,6
Single-arm standing shoulder press,delts,dumbbell,Intermediate,1,1,Gain Muscle,shoulders,weight,3,6
Dumbbell front raise,delts,dumbbell,Intermediate,1,1,Gain Muscle,shoulders,weight,5,6
Bent-over dumbbell rear delt row,delts,dumbbell,Intermediate,1,1,Gain Muscle,shoulders,weight,5,6
Incline dumbbell front raise,delts,dumbbell,Intermediate,1,1,Gain Muscle,shoulders,weight,5,6
Side Lateral Raise,delts,dumbbell,Intermediate,1,1,Gain Muscle,shoulders,weight,3,6
Dumbbell external shoulder rotation,delts,dumbbell,Intermediate,1,1,Gain Muscle,shoulders,weight,4,6
Single-arm incline lateral raise,delts,dumbbell,Intermediate,1,1,Gain Muscle,shoulders,weight,4,6
Seated rear delt fly,delts,dumbbell,Intermediate,1,1,Gain Muscle,shoulders,weight,3,6
Dumbbell Raise,delts,dumbbell,Beginner,1,1,Gain Muscle,shoulders,weight,4,20
Seated Side Lateral Raise,delts,dumbbell,Intermediate,1,1,Gain Muscle,shoulders,weight,3,6
Dumbbell Lying Rear Lateral Raise,delts,dumbbell,Intermediate,1,1,Gain Muscle,shoulders,weight,4,6
Head-on-bench dumbbell rear delt raise,delts,dumbbell,Intermediate,1,1,Gain Muscle,shoulders,weight,3,6
Cuban press,delts,dumbbell,Intermediate,1,1,Gain Muscle,shoulders,weight,4,6
Reverse Flyes With External Rotation,delts,dumbbell,Beginner,1,1,Gain Muscle,shoulders,weight,3,20
Single-arm side lying rear fly,delts,dumbbell,Intermediate,1,1,Gain Muscle,shoulders,weight,3,6
Single-arm dumbbell upright row,delts,dumbbell,Intermediate,1,1,Gain Muscle,shoulders,weight,4,6
Dumbbell Scaption,delts,dumbbell,Beginner,1,1,Gain Muscle,shoulders,weight,3,20
See-Saw Press (Alternating Side Press),delts,dumbbell,Beginner,1,1,Gain Muscle,shoulders,weight,3,20
Dumbbell Incline Shoulder Raise,delts,dumbbell,Beginner,1,1,Gain Muscle,shoulders,weight,5,20
Single-arm half-kneeling shoulder press,delts,dumbbell,Intermediate,1,1,Gain Muscle,shoulders,weight,5,6
Dumbbell Clean And Jerk,delts,dumbbell,Beginner,1,1,Gain Muscle,shoulders,weight,4,20
Dumbbell shoulder press with body rotation,delts,dumbbell,Intermediate,1,1,Gain Muscle,shoulders,weight,4,6
Dumbbell Fix Dumbbell Military Press,delts,dumbbell,Intermediate,1,1,Gain Muscle,shoulders,weight,5,6
Dumbbell Fix Standing Dumbbell Arnold Press,delts,dumbbell,Intermediate,1,1,Gain Muscle,shoulders,weight,3,6
Dumbbell Fix Dumbbell Single-Arm Snatch,delts,dumbbell,Intermediate,1,1,Gain Muscle,shoulders,weight,3,6
Paul Carter Rear-Delt Fly,delts,dumbbell,Intermediate,1,1,Gain Muscle,shoulders,weight,3,6
FYR Dumbbell Shoulder Press,delts,dumbbell,Intermediate,1,1,Gain Muscle,shoulders,weight,3,6
FYR Single-Arm Dumbbell Press,delts,dumbbell,Intermediate,1,1,Gain Muscle,shoulders,weight,3,6
FYR Dumbbell Tempo L-Raise,delts,dumbbell,Intermediate,1,1,Gain Muscle,shoulders,weight,5,6
Dumbbell seesaw shoulder press,delts,dumbbell,Intermediate,1,1,Gain Muscle,shoulders,weight,4,6
FYR Dumbbell front raise to lateral raise,delts,dumbbell,Intermediate,1,1,Gain Muscle,shoulders,weight,3,6
FYR Dumbbell Arnold Press,delts,dumbbell,Intermediate,1,1,Gain Muscle,shoulders,weight,4,6
FYR Dumbbell Military Press to Dumbbell High Pull to V-up,delts,dumbbell,Intermediate,1,1,Gain Muscle,shoulders,weight,5,6
FYR Dumbbell Thruster,delts,dumbbell,Intermediate,1,1,Gain Muscle,shoulders,weight,4,6
Dumbbell hang snatch,delts,dumbbell,Intermediate,1,1,Gain Muscle,shoulders,weight,5,6
Surfer sprawl,delts,dumbbell,Intermediate,1,1,Gain Muscle,shoulders,weight,5,6
Dumbbell clean and press,delts,dumbbell,Intermediate,1,1,Gain Muscle,shoulders,weight,3,6
Standing One-Arm Shoulder Press - Gethin Variation,delts,dumbbell,Intermediate,1,1,Gain Muscle,shoulders,weight,3,6
Incline Front Dumbbell Raise - Gethin Variation,delts,dumbbell,Intermediate,1,1,Gain Muscle,shoulders,weight,5,6
Dumbbell lateral raise,delts,dumbbell,Intermediate,1,1,Gain Muscle,shoulders,weight,4,6
Incline Rear-Delt Fly - Gethin Variation,delts,dumbbell,Intermediate,1,1,Gain Muscle,shoulders,weight,4,6
Incline Bench Rear Dumbbell Fly - Gethin Variation,delts,dumbbell,Intermediate,1,1,Gain Muscle,shoulders,weight,5,6
Dumbbell front raise and press,delts,dumbbell,Intermediate,1,1,Gain Muscle,shoulders,weight,3,6
Rotator cuff warm-up,delts,dumbbell,Intermediate,1,1,Gain Muscle,shoulders,weight,5,6
Seated Lateral Raise - Gethin Variation,delts,dumbbell,Intermediate,1,1,Gain Muscle,shoulders,weight,3,6
Single-arm dumbbell arc row,delts,dumbbell,Intermediate,1,1,Gain Muscle,shoulders,weight,5,6
Incline Rear Delt Raises - Gethin Variation,delts,dumbbell,Intermediate,1,1,Gain Muscle,shoulders,weight,4,6
Incline Dumbbell Y Raise,delts,dumbbell,Intermediate,1,1,Gain Muscle,shoulders,weight,5,6
HM Bent-Over Rear-Delt Fly,delts,dumbbell,Intermediate,1,1,Gain Muscle,shoulders,weight,3,6
HM Dumbbell Shoulder Press,delts,dumbbell,Intermediate,1,1,Gain Muscle,shoulders,weight,3,6
HM Single-Leg Overhead Dumbbell Press,delts,dumbbell,Intermediate,1,1,Gain Muscle,shoulders,weight,3,6
6 Way Shoulder Raise,delts,dumbbell,Intermediate,1,1,Gain Muscle,shoulders,weight,3,6
Seated dumbbell lateral raise,delts,dumbbell,Intermediate,1,1,Gain Muscle,shoulders,weight,3,6
AM Dumbbell Shoulder Press,delts,dumbbell,Intermediate,1,1,Gain Muscle,shoulders,weight,5,6
AM Dumbbell Side Raise,delts,dumbbell,Intermediate,1,1,Gain Muscle,shoulders,weight,5,6
AM Front Raise,delts,dumbbell,Intermediate,1,1,Gain Muscle,shoulders,weight,5,6
UP Dumbbell Lateral Raise,delts,dumbbell,Intermediate,1,1,Gain Muscle,shoulders,weight,5,6
UP Seated Dumbbell Overhead Press,delts,dumbbell,Intermediate,1,1,Gain Muscle,shoulders,weight,3,6
AA Incline Bench Dumbbell Reverse Fly,delts,dumbbell,Intermediate,1,1,Gain Muscle,shoulders,weight,4,6
CM Forward Shoulder Press,delts,dumbbell,Intermediate,1,1,Gain Muscle,shoulders,weight,3,6
Dumbbell Halo,delts,dumbbell,Intermediate,1,1,Gain Muscle,shoulders,weight,5,6
Standing Dumbbell Scap Raise,delts,dumbbell,Intermediate,1,1,Gain Muscle,shoulders,weight,5,6
Holman Overhead Press,delts,dumbbell,Intermediate,1,1,Gain Muscle,shoulders,weight,4,6
Holman Slow Weighted Half Jack to Overhead Press,delts,dumbbell,Intermediate,1,1,Gain Muscle,shoulders,weight,5,6
Holman Slow Arnold Press,delts,dumbbell,Intermediate,1,1,Gain Muscle,shoulders,weight,4,6
Holman Boat Arnold Press with Feet Push-Out,delts,dumbbell,Intermediate,1,1,Gain Muscle,shoulders,weight,3,6
Holman Dumbbell Hip Drive to Overhead Press,delts,dumbbell,Intermediate,1,1,Gain Muscle,shoulders,weight,3,6
Holman Squat Thrust to Alternating Renegade Triceps Press,delts,dumbbell,Intermediate,1,1,Gain Muscle,shoulders,weight,5,6
Holman Cheer Press,delts,dumbbell,Intermediate,1,1,Gain Muscle,shoulders,weight,5,6
Holman Left Arm Press with Right Arm Hold,delts,dumbbell,Intermediate,1,1,Gain Muscle,shoulders,weight,4,6
Holman Right Arm Press with Left Arm Hold,delts,dumbbell,Intermediate,1,1,Gain Muscle,shoulders,weight,5,6
Holman Left Front Raise with Right Hold,delts,dumbbell,Intermediate,1,1,Gain Muscle,shoulders,weight,4,6
Holman Right Front Raise with Left Hold,delts,dumbbell,Intermediate,1,1,Gain Muscle,shoulders,weight,4,6
Holman Alternating Front Raise to Side Raise,delts,dumbbell,Intermediate,1,1,Gain Muscle,shoulders,weight,4,6
Holman Heavy Right Arm Overhead Press,delts,dumbbell,Intermediate,1,1,Gain Muscle,shoulders,weight,5,6
Holman Heavy Left Arm Overhead Press,delts,dumbbell,Intermediate,1,1,Gain Muscle,shoulders,weight,4,6
Holman Right Arm Heavy Overhead Press,delts,dumbbell,Intermediate,1,1,Gain Muscle,shoulders,weight,5,6
Holman Right Diagonal Lunge to Overhead Press,delts,dumbbell,Intermediate,1,1,Gain Muscle,shoulders,weight,4,6
Holman Left Arm Heavy Overhead Press,delts,dumbbell,Intermediate,1,1,Gain Muscle,shoulders,weight,3,6
Holman Weighted Palms-In Overhead Press,delts,dumbbell,Intermediate,1,1,Gain Muscle,shoulders,weight,5,6
Dumbbell racked carry,delts,dumbbell,Intermediate,1,1,Gain Muscle,shoulders,weight,5,6
Dumbbell clean and push-press,delts,dumbbell,Intermediate,1,1,Gain Muscle,shoulders,weight,3,6
Total Fitness Dumbbell Farmer's Carry,delts,dumbbell,Intermediate,1,1,Gain Muscle,shoulders,weight,4,6
Single-arm dumbbell racked carry,delts,dumbbell,Intermediate,1,1,Gain Muscle,shoulders,weight,3,6
Jordan Shallow Dumbbell Pull-Over,delts,dumbbell,Intermediate,1,1,Gain Muscle,shoulders,weight,5,6
King Maker Dumbbell Lateral Raise,delts,dumbbell,Intermediate,1,1,Gain Muscle,shoulders,weight,5,6
Dumbbell shadow boxing,delts,dumbbell,Intermediate,1,1,Gain Muscle,shoulders,weight,5,6
King Maker Dumbbell Farmer's Carry,delts,dumbbell,Intermediate,1,1,Gain Muscle,shoulders,weight,5,6
King Maker Dumbbell Shrug,delts,dumbbell,Intermediate,1,1,Gain Muscle,shoulders,weight,3,6
30 Shoulders Alternating Dumbbell Front Raise,delts,dumbbell,Intermediate,1,1,Gain Muscle,shoulders,weight,5,6
30 Shoulders Bent-Over Dumbbell Reverse Fly,delts,dumbbell,Intermediate,1,1,Gain Muscle,shoulders,weight,3,6
30 Shoulders Dumbbell Front Raise,delts,dumbbell,Intermediate,1,1,Gain Muscle,shoulders,weight,5,6
30 Shoulders Dumbbell Lateral Raise,delts,dumbbell,Intermediate,1,1,Gain Muscle,shoulders,weight,4,6
30 Shoulders Dumbbell Shrug,delts,dumbbell,Intermediate,1,1,Gain Muscle,shoulders,weight,5,6
30 Shoulders Incline Face-Down Dumbbell Reverse Fly,delts,dumbbell,Intermediate,1,1,Gain Muscle,shoulders,weight,4,6
30 Shoulders Seated Dumbbell Front Raise,delts,dumbbell,Intermediate,1,1,Gain Muscle,shoulders,weight,3,6
30 Shoulders Seated Dumbbell Side Raise,delts,dumbbell,Intermediate,1,1,Gain Muscle,shoulders,weight,5,6
30 Shoulders Neutral-Grip Arnold Press,delts,dumbbell,Intermediate,1,1,Gain Muscle,shoulders,weight,3,6
30 Shoulders Standing Dumbbell Upright Row,delts,dumbbell,Intermediate,1,1,Gain Muscle,shoulders,weight,3,6
MetaBurn 3-Way Shoulder Raise,delts,dumbbell,Intermediate,1,1,Gain Muscle,shoulders,weight,4,6
MetaBurn Dumbbell Overhead Press,delts,dumbbell,Intermediate,1,1,Gain Muscle,shoulders,weight,4,6
MetaBurn Single-Leg Arnold Press,delts,dumbbell,Intermediate,1,1,Gain Muscle,shoulders,weight,3,6
RG Forward-Leaning Dumbbell Upright Row,delts,dumbbell,Intermediate,1,1,Gain Muscle,shoulders,weight,5,6
RG Alternating Seated Dumbbell Lateral Raise,delts,dumbbell,Intermediate,1,1,Gain Muscle,shoulders,weight,5,6
RG Seated Dumbbell Shoulder Press,delts,dumbbell,Intermediate,1,1,Gain Muscle,shoulders,weight,3,6
FYR2 Dumbbell Clean and Jerk,delts,dumbbell,Intermediate,1,1,Gain Muscle,shoulders,weight,5,6
FYR2 Dumbbell Cross-Body Front Raise,delts,dumbbell,Intermediate,1,1,Gain Muscle,shoulders,weight,3,6
FYR2 Dumbbell Front Raise,delts,dumbbell,Intermediate,1,1,Gain Muscle,shoulders,weight,4,6
FYR2 Dumbbell Lateral Raise,delts,dumbbell,Intermediate,1,1,Gain Muscle,shoulders,weight,5,6
FYR2 Lateral Raise Hold,delts,dumbbell,Intermediate,1,1,Gain Muscle,shoulders,weight,3,6
FYR2 Seesaw Dumbbell Military Press,delts,dumbbell,Intermediate,1,1,Gain Muscle,shoulders,weight,5,6
FYR2 Single-Dumbbell Halo,delts,dumbbell,Intermediate,1,1,Gain Muscle,shoulders,weight,4,6
FYR2 Single-Dumbbell Overhead Press,delts,dumbbell,Intermediate,1,1,Gain Muscle,shoulders,weight,5,6
Car driver,delts,weighted,Intermediate,1,0,Gain Muscle,shoulders,weight,3,6
Front Plate Raise,delts,weighted,Intermediate,1,0,Gain Muscle,shoulders,weight,3,6
Battle ropes,delts,weighted,Intermediate,1,0,Gain Muscle,shoulders,weight,3,6
Circus Bell,delts,weighted,Beginner,1,0,Gain Muscle,shoulders,weight,3,20
Landmine Linear Jammer,delts,weighted,Intermediate,1,0,Gain Muscle,shoulders,weight,5,6
Crucifix,delts,weighted,Beginner,1,0,Gain Muscle,shoulders,weight,5,20
Bar shoulder extension stretch,delts,weighted,Beginner,1,0,Gain Muscle,shoulders,weight,3,20
Chair Upper Body Stretch,delts,weighted,Beginner,1,0,Gain Muscle,shoulders,weight,4,20
Sled Reverse Flye,delts,weighted,Intermediate,1,0,Gain Muscle,shoulders,weight,3,6
Plate shoulder circle big to small,delts,weighted,Intermediate,1,0,Gain Muscle,shoulders,weight,3,6
Sled Overhead Backward Walk,delts,weighted,Beginner,1,0,Gain Muscle,shoulders,weight,3,20
Log Lift,delts,weighted,Beginner,1,0,Gain Muscle,shoulders,weight,5,20
Standing suspended rear delt fly,delts,weighted,Intermediate,1,0,Gain Muscle,shoulders,weight,3,6
Waiter's carry,delts,weighted,Intermediate,1,0,Gain Muscle,shoulders,weight,4,6
Towel dumbbell front raise,delts,weighted,Intermediate,1,0,Gain Muscle,shoulders,weight,4,6
